country,iso3,region,latitude,longitude,point_source_type,point_weight,source_note
Ethiopia,ETH,Africa,8.643611111111056,40.46444444444427,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,8.989444444444388,35.19361111111094,elevation_constrained_sample,0.18181818181818182,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,8.947777777777722,34.772777777777605,elevation_constrained_sample,0.15384615384615385,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,6.118611111111058,36.901944444444275,elevation_constrained_sample,0.26433566433566436,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,8.706111111111056,40.69361111111094,elevation_constrained_sample,0.2153846153846154,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,5.78944444444439,36.672777777777604,elevation_constrained_sample,0.5902097902097903,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,8.531111111111056,39.50194444444427,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,12.918611111111053,37.98111111111094,elevation_constrained_sample,0.34825174825174826,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,11.797777777777721,36.735277777777604,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,12.093611111111054,38.53527777777761,elevation_constrained_sample,0.25314685314685315,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,7.910277777777723,38.65611111111094,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,12.439444444444387,39.28527777777761,elevation_constrained_sample,0.676923076923077,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,7.08944444444439,35.75611111111094,elevation_constrained_sample,0.15384615384615385,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,9.631111111111055,42.88111111111094,elevation_constrained_sample,0.3412587412587413,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,9.226944444444388,37.676944444444274,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,6.185277777777724,38.801944444444274,elevation_constrained_sample,0.9552447552447553,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,7.631111111111056,36.06861111111094,elevation_constrained_sample,0.2853146853146853,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,13.651944444444386,39.40611111111094,elevation_constrained_sample,0.4979020979020979,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,8.785277777777722,35.85194444444427,elevation_constrained_sample,0.3594405594405594,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,9.31027777777772,41.856111111110934,elevation_constrained_sample,0.2755244755244755,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,5.797777777777725,38.45611111111094,elevation_constrained_sample,0.4251748251748252,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,8.847777777777722,35.75611111111094,elevation_constrained_sample,0.3384615384615385,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,8.497777777777722,37.46861111111094,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Ethiopia,ETH,Africa,13.035277777777718,38.29361111111094,elevation_constrained_sample,0.5454545454545454,GMTED2010 clip gmted2010_mn15_ETH.tif; coffee_features altitude p10–p90 → band ~1600–2350 m
Guatemala,GTM,Americas,14.814444444444376,-91.69805555555565,elevation_constrained_sample,0.7520215633423181,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.768611111111042,-90.47722222222232,elevation_constrained_sample,0.24797843665768193,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.54777777777771,-90.70222222222232,elevation_constrained_sample,0.8517520215633423,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.581111111111042,-91.93555555555565,elevation_constrained_sample,0.6900269541778976,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.964444444444377,-90.61055555555565,elevation_constrained_sample,0.5956873315363881,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,16.03111111111104,-91.51472222222232,elevation_constrained_sample,0.3194070080862534,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.626944444444376,-91.08138888888898,elevation_constrained_sample,0.9784366576819407,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.87277777777771,-91.25638888888898,elevation_constrained_sample,0.15902964959568733,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.960277777777709,-91.75638888888898,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.51027777777771,-90.97722222222232,elevation_constrained_sample,1.0,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.44777777777771,-90.59388888888898,elevation_constrained_sample,0.20485175202156333,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.743611111111043,-90.01472222222232,elevation_constrained_sample,0.45417789757412397,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.79777777777771,-89.87305555555565,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,16.03111111111104,-91.50222222222231,elevation_constrained_sample,0.37331536388140163,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.651944444444377,-90.48972222222231,elevation_constrained_sample,0.29110512129380056,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.522777777777709,-90.79805555555565,elevation_constrained_sample,0.16307277628032346,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.47277777777771,-90.78138888888898,elevation_constrained_sample,0.7641509433962265,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.606111111111044,-90.12722222222231,elevation_constrained_sample,0.7560646900269542,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.743611111111043,-89.33138888888898,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.56027777777771,-91.20638888888898,elevation_constrained_sample,0.7345013477088949,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.343611111111043,-90.45222222222232,elevation_constrained_sample,0.3948787061994609,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.172777777777709,-91.51888888888898,elevation_constrained_sample,0.977088948787062,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,16.001944444444376,-91.56055555555565,elevation_constrained_sample,0.3018867924528302,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.43527777777771,-89.98138888888899,elevation_constrained_sample,0.16037735849056603,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.56027777777771,-91.79388888888899,elevation_constrained_sample,0.4393530997304582,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.168611111111042,-90.26888888888898,elevation_constrained_sample,0.6415094339622641,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.768611111111042,-91.33972222222232,elevation_constrained_sample,0.38140161725067384,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.993611111111042,-91.48555555555565,elevation_constrained_sample,0.8517520215633423,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.81027777777771,-91.25222222222231,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.831111111111042,-90.81472222222231,elevation_constrained_sample,0.8126684636118598,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.093611111111043,-90.05222222222231,elevation_constrained_sample,0.9528301886792453,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.57277777777771,-90.56055555555565,elevation_constrained_sample,0.2560646900269542,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.156111111111043,-90.46055555555566,elevation_constrained_sample,0.20350404312668463,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.656111111111043,-90.32305555555565,elevation_constrained_sample,0.9070080862533693,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.576944444444376,-90.21888888888898,elevation_constrained_sample,0.5943396226415094,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.589444444444375,-91.75222222222231,elevation_constrained_sample,0.5970350404312669,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.69777777777771,-90.16055555555565,elevation_constrained_sample,0.40970350404312667,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.92277777777771,-90.54805555555565,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.814444444444376,-91.31055555555565,elevation_constrained_sample,0.5592991913746631,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.34777777777771,-90.40222222222232,elevation_constrained_sample,0.7654986522911051,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.106111111111044,-89.91888888888899,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.618611111111043,-90.81055555555565,elevation_constrained_sample,0.6819407008086253,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.52277777777771,-90.33138888888898,elevation_constrained_sample,0.8180592991913747,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.164444444444376,-91.03138888888898,elevation_constrained_sample,0.6266846361185984,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.331111111111044,-90.24388888888899,elevation_constrained_sample,0.3450134770889488,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.626944444444376,-90.76055555555565,elevation_constrained_sample,0.7021563342318059,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.368611111111043,-89.98555555555565,elevation_constrained_sample,0.23180592991913745,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.464444444444377,-89.97722222222232,elevation_constrained_sample,0.20350404312668463,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.58527777777771,-90.48555555555565,elevation_constrained_sample,0.42452830188679247,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.389444444444376,-90.01888888888898,elevation_constrained_sample,0.578167115902965,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.79777777777771,-89.68972222222231,elevation_constrained_sample,0.22506738544474394,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.389444444444376,-90.48972222222231,elevation_constrained_sample,0.5404312668463612,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.606111111111044,-90.12305555555565,elevation_constrained_sample,0.761455525606469,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.164444444444376,-89.91888888888899,elevation_constrained_sample,0.4528301886792453,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.335277777777709,-91.03138888888898,elevation_constrained_sample,0.7911051212938005,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.939444444444376,-91.27722222222232,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.176944444444377,-91.66055555555565,elevation_constrained_sample,0.9002695417789758,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.66027777777771,-91.08972222222232,elevation_constrained_sample,0.610512129380054,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.62277777777771,-90.14805555555566,elevation_constrained_sample,0.24797843665768193,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.393611111111042,-90.75222222222231,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.789444444444376,-90.51888888888898,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.568611111111043,-90.55222222222231,elevation_constrained_sample,0.2628032345013477,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.58527777777771,-89.21888888888898,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.343611111111043,-89.98972222222231,elevation_constrained_sample,0.5835579514824798,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.835277777777709,-91.23972222222231,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.76027777777771,-91.35222222222232,elevation_constrained_sample,0.6752021563342318,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.368611111111043,-90.21055555555566,elevation_constrained_sample,0.6091644204851752,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.226944444444376,-91.48972222222231,elevation_constrained_sample,0.6940700808625337,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.314444444444376,-91.18138888888899,elevation_constrained_sample,0.4919137466307278,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.489444444444375,-90.90222222222232,elevation_constrained_sample,0.7776280323450134,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.381111111111043,-90.15638888888898,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.04777777777771,-90.52305555555566,elevation_constrained_sample,0.6994609164420486,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.493611111111043,-90.60638888888899,elevation_constrained_sample,0.18059299191374664,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.731111111111042,-91.61055555555565,elevation_constrained_sample,0.29110512129380056,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.326944444444376,-92.06472222222231,elevation_constrained_sample,0.77088948787062,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.476944444444376,-90.11888888888899,elevation_constrained_sample,0.8261455525606469,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.551944444444375,-90.93555555555565,elevation_constrained_sample,0.2574123989218329,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.397777777777709,-89.93138888888899,elevation_constrained_sample,0.48247978436657685,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,15.43527777777771,-91.98972222222231,elevation_constrained_sample,0.9568733153638814,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Guatemala,GTM,Americas,14.656111111111043,-90.69388888888898,elevation_constrained_sample,0.839622641509434,GMTED2010 clip gmted2010_mn15_GTM.tif; coffee_features altitude p10–p90 → band ~1250–2000 m
Honduras,HND,Americas,13.956111111111053,-86.22305555555565,elevation_constrained_sample,0.8175,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.947777777777718,-89.09388888888898,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.772777777777717,-87.46888888888898,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.593611111111052,-87.79805555555565,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.714444444444386,-89.00638888888898,elevation_constrained_sample,1.0,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.772777777777717,-87.86888888888897,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.376944444444385,-87.35222222222231,elevation_constrained_sample,0.7875,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,15.093611111111052,-86.64805555555564,elevation_constrained_sample,0.4125,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.060277777777719,-87.80222222222231,elevation_constrained_sample,0.7325,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.401944444444386,-87.47305555555565,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,15.418611111111051,-87.31472222222231,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.351944444444385,-88.10222222222231,elevation_constrained_sample,0.97,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.764444444444385,-87.86888888888897,elevation_constrained_sample,0.435,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,13.956111111111053,-87.28555555555565,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.385277777777718,-87.85222222222231,elevation_constrained_sample,0.88,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.189444444444385,-87.41888888888899,elevation_constrained_sample,0.2075,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.43111111111105,-88.40638888888898,elevation_constrained_sample,0.5325,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,15.135277777777718,-85.70638888888898,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.468611111111052,-87.40222222222232,elevation_constrained_sample,0.475,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.901944444444386,-87.10222222222231,elevation_constrained_sample,0.55,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.422777777777718,-89.12722222222231,elevation_constrained_sample,0.845,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.547777777777718,-88.15638888888898,elevation_constrained_sample,0.935,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.026944444444386,-87.55638888888897,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.339444444444386,-86.88138888888898,elevation_constrained_sample,0.2275,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.301944444444384,-88.33555555555564,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,15.36861111111105,-85.47722222222231,elevation_constrained_sample,0.6075,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.118611111111052,-87.23972222222231,elevation_constrained_sample,0.15,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,15.335277777777717,-85.53555555555565,elevation_constrained_sample,0.76,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.68111111111105,-86.41055555555565,elevation_constrained_sample,0.7025,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.843611111111052,-87.87722222222231,elevation_constrained_sample,0.2275,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.193611111111052,-87.05222222222231,elevation_constrained_sample,0.5275,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.106111111111051,-88.14805555555564,elevation_constrained_sample,0.3325,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.46027777777772,-87.89805555555564,elevation_constrained_sample,0.44,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.447777777777718,-88.76055555555564,elevation_constrained_sample,0.79,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
Honduras,HND,Americas,14.656111111111052,-87.89388888888898,elevation_constrained_sample,0.28,GMTED2010 clip gmted2010_mn15_HND.tif; coffee_features altitude p10–p90 → band ~1268–1674 m
